               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,             0.02364,            0.034842,           0.0045327,             0.97547,              0.9531,             0.98418,              0.8296,            0.018223,            0.020176,            0.001971,            0.005116,            0.005116,            0.005116
                 150,            0.023514,            0.034693,            0.004417,             0.96642,             0.95807,             0.98294,             0.82688,            0.018286,             0.02007,           0.0019552,            0.005083,            0.005083,            0.005083
                 151,            0.023717,            0.037262,           0.0045317,             0.96593,             0.95998,             0.98341,             0.82017,            0.018322,            0.020373,           0.0019646,             0.00505,             0.00505,             0.00505
                 152,            0.023973,            0.035858,           0.0050042,             0.96401,             0.96221,             0.98208,             0.82553,            0.018299,            0.020488,           0.0019923,            0.005017,            0.005017,            0.005017
                 153,            0.023285,            0.035967,            0.004501,              0.9659,              0.9574,             0.98146,             0.82762,             0.01837,            0.020533,           0.0019873,            0.004984,            0.004984,            0.004984
                 154,            0.023746,            0.035645,           0.0046483,             0.96722,              0.9606,              0.9814,             0.82925,            0.018236,            0.020327,           0.0019916,            0.004951,            0.004951,            0.004951
                 155,            0.023977,            0.035635,           0.0045458,             0.96356,             0.95582,             0.98044,             0.82943,            0.017995,            0.019993,           0.0020024,            0.004918,            0.004918,            0.004918
                 156,            0.024021,            0.036332,           0.0044095,             0.96238,             0.95899,             0.98047,             0.82678,            0.018026,            0.019989,            0.001987,            0.004885,            0.004885,            0.004885
                 157,             0.02384,            0.037663,           0.0046781,             0.97248,             0.95735,             0.98354,             0.83044,            0.017983,            0.020075,           0.0019692,            0.004852,            0.004852,            0.004852
                 158,            0.023483,            0.035324,           0.0045735,             0.97215,             0.95936,             0.98007,             0.83478,            0.018097,            0.020098,           0.0019576,            0.004819,            0.004819,            0.004819
                 159,            0.023361,             0.03697,           0.0043868,             0.97207,             0.95831,             0.97917,             0.83496,            0.017916,            0.019883,            0.001935,            0.004786,            0.004786,            0.004786
                 160,             0.02284,            0.035231,           0.0044627,             0.96079,              0.9598,             0.97789,             0.83294,            0.017881,            0.019846,            0.001923,            0.004753,            0.004753,            0.004753
                 161,            0.023073,            0.034608,            0.004356,             0.96266,             0.95818,             0.97826,             0.83373,            0.017768,            0.019839,           0.0019188,             0.00472,             0.00472,             0.00472
                 162,            0.023575,            0.035404,           0.0046194,             0.97256,             0.95111,             0.98155,             0.84479,            0.017568,            0.019648,           0.0019011,            0.004687,            0.004687,            0.004687
                 163,            0.023511,            0.036149,           0.0045806,             0.97194,              0.9592,             0.98038,             0.84492,            0.017572,            0.019675,           0.0019204,            0.004654,            0.004654,            0.004654
                 164,            0.022373,            0.034683,            0.004229,             0.97242,             0.95897,             0.98025,             0.84549,            0.017616,            0.019594,            0.001923,            0.004621,            0.004621,            0.004621
                 165,            0.022848,            0.035498,           0.0045736,             0.97195,             0.95853,             0.98052,             0.83567,            0.017784,            0.019923,           0.0019178,            0.004588,            0.004588,            0.004588
                 166,            0.022553,            0.034026,           0.0042114,             0.97506,             0.95646,             0.98054,             0.84651,            0.017621,            0.019771,           0.0019222,            0.004555,            0.004555,            0.004555
                 167,            0.023312,            0.034549,           0.0043723,             0.97139,             0.95893,              0.9819,             0.83874,            0.017557,            0.019717,           0.0019111,            0.004522,            0.004522,            0.004522
                 168,            0.022303,            0.034274,           0.0040569,             0.97115,             0.95863,             0.98022,             0.83393,            0.017633,            0.019881,           0.0018998,            0.004489,            0.004489,            0.004489
                 169,            0.022885,            0.035031,           0.0044051,             0.97269,             0.95655,             0.98071,             0.83633,            0.017676,            0.019847,           0.0019153,            0.004456,            0.004456,            0.004456
                 170,            0.023164,             0.03479,           0.0045227,             0.97272,             0.95937,             0.98105,             0.83836,            0.017553,            0.019522,           0.0018946,            0.004423,            0.004423,            0.004423
                 171,            0.023024,            0.034978,           0.0044814,             0.97346,             0.95901,             0.98192,             0.83121,            0.017495,            0.019533,           0.0018762,             0.00439,             0.00439,             0.00439
                 172,            0.023417,            0.035316,           0.0045008,             0.97086,             0.94886,             0.97708,             0.84045,            0.017439,            0.019418,            0.001886,            0.004357,            0.004357,            0.004357
                 173,            0.022651,            0.036485,           0.0044277,             0.96831,             0.94969,             0.97773,             0.84742,            0.017054,             0.01918,           0.0018859,            0.004324,            0.004324,            0.004324
                 174,            0.022333,            0.035479,           0.0045223,               0.966,             0.95171,             0.97796,             0.84474,            0.016932,            0.019123,           0.0018568,            0.004291,            0.004291,            0.004291
                 175,             0.02235,            0.034391,            0.004098,             0.96074,             0.95792,             0.97876,             0.83769,            0.017301,            0.019194,           0.0018348,            0.004258,            0.004258,            0.004258
                 176,            0.022531,            0.033144,           0.0043194,             0.97235,             0.95694,              0.9812,              0.8419,            0.017106,            0.019016,           0.0018348,            0.004225,            0.004225,            0.004225
                 177,            0.022111,            0.033667,           0.0044132,             0.97074,             0.95516,             0.98028,             0.84981,            0.017044,            0.019002,           0.0018794,            0.004192,            0.004192,            0.004192
                 178,            0.021981,            0.034331,            0.003967,             0.97229,             0.95614,             0.98094,              0.8466,            0.017156,            0.019136,           0.0019009,            0.004159,            0.004159,            0.004159
                 179,            0.022482,            0.034609,           0.0045599,             0.97273,             0.96247,             0.98149,             0.84255,            0.017208,            0.019051,           0.0018702,            0.004126,            0.004126,            0.004126
                 180,            0.022309,            0.035517,           0.0041609,             0.97115,             0.96006,             0.98093,             0.84479,            0.016871,            0.018742,           0.0018405,            0.004093,            0.004093,            0.004093
                 181,            0.021938,            0.033003,           0.0043014,             0.96406,              0.9554,             0.97902,             0.85183,             0.01684,            0.018717,           0.0018244,             0.00406,             0.00406,             0.00406
                 182,            0.021964,            0.033658,            0.004177,             0.96277,             0.96621,             0.97956,             0.85318,            0.017165,            0.018814,           0.0018184,            0.004027,            0.004027,            0.004027
                 183,            0.022117,            0.032941,            0.004146,             0.96161,             0.96863,             0.98007,             0.84563,            0.017033,            0.018771,           0.0018278,            0.003994,            0.003994,            0.003994
                 184,            0.022173,            0.035016,           0.0041901,             0.96984,             0.95513,             0.98013,             0.85294,            0.016709,            0.018362,           0.0018158,            0.003961,            0.003961,            0.003961
                 185,            0.021758,            0.034321,           0.0041768,             0.96936,             0.96615,             0.98369,             0.85032,            0.016798,            0.018499,           0.0018345,            0.003928,            0.003928,            0.003928
                 186,            0.021861,            0.033707,            0.004346,             0.96959,             0.96812,              0.9862,             0.85158,            0.016721,            0.018487,           0.0018408,            0.003895,            0.003895,            0.003895
                 187,            0.022013,            0.033799,           0.0041714,             0.97058,             0.96562,             0.98558,             0.85506,            0.016456,            0.018479,           0.0018542,            0.003862,            0.003862,            0.003862
                 188,            0.021327,            0.032621,           0.0041703,             0.96247,             0.95944,             0.98314,             0.85468,             0.01655,            0.018487,           0.0018369,            0.003829,            0.003829,            0.003829
                 189,            0.021465,             0.03195,           0.0042637,             0.96423,             0.95411,             0.98199,             0.85347,            0.016565,            0.018432,           0.0018334,            0.003796,            0.003796,            0.003796
                 190,            0.021086,            0.031078,           0.0038426,             0.95835,             0.96059,             0.97815,             0.85754,            0.016561,            0.018375,            0.001825,            0.003763,            0.003763,            0.003763
                 191,            0.021611,            0.032074,           0.0040297,             0.97309,             0.95906,             0.98156,             0.85801,            0.016461,            0.018385,           0.0018126,             0.00373,             0.00373,             0.00373
                 192,            0.021168,            0.032441,           0.0038532,             0.96152,             0.96334,             0.98205,             0.85708,            0.016444,             0.01822,           0.0018134,            0.003697,            0.003697,            0.003697
                 193,            0.021208,            0.031972,           0.0039908,             0.97164,             0.96133,             0.98524,             0.85048,            0.016518,             0.01816,             0.00182,            0.003664,            0.003664,            0.003664
                 194,            0.021071,            0.031773,           0.0040095,             0.97491,              0.9611,             0.98188,             0.86111,            0.016329,            0.018232,           0.0017984,            0.003631,            0.003631,            0.003631
                 195,            0.021655,            0.034198,           0.0040534,             0.97389,             0.95926,             0.98214,             0.85782,            0.016324,            0.018129,           0.0018053,            0.003598,            0.003598,            0.003598
                 196,            0.021615,            0.031222,           0.0041179,             0.97414,              0.9632,             0.98213,             0.85468,            0.016396,            0.018157,           0.0017876,            0.003565,            0.003565,            0.003565
                 197,            0.021755,            0.033438,            0.004006,             0.97133,             0.96437,             0.98188,             0.85925,            0.016262,            0.018119,           0.0017799,            0.003532,            0.003532,            0.003532
                 198,            0.021672,            0.033053,           0.0039412,             0.96148,             0.96063,             0.98014,             0.85484,            0.016212,            0.017964,           0.0017861,            0.003499,            0.003499,            0.003499
                 199,            0.021088,            0.032533,            0.004042,              0.9649,             0.96693,              0.9807,             0.85659,            0.016109,            0.017886,           0.0017838,            0.003466,            0.003466,            0.003466
                 200,            0.021418,            0.031923,           0.0038905,             0.96983,             0.96415,             0.98477,             0.85003,            0.016186,             0.01792,           0.0017735,            0.003433,            0.003433,            0.003433
                 201,            0.021253,            0.031488,           0.0040811,             0.97281,             0.95807,             0.98181,             0.85843,            0.016008,            0.017738,           0.0017641,              0.0034,              0.0034,              0.0034
                 202,            0.021495,            0.032966,           0.0039316,             0.96711,             0.96699,             0.98274,              0.8573,            0.016011,             0.01773,           0.0017643,            0.003367,            0.003367,            0.003367
                 203,            0.021377,            0.031802,           0.0038179,             0.97207,             0.96613,             0.98317,             0.85607,            0.016076,            0.017851,           0.0017583,            0.003334,            0.003334,            0.003334
                 204,            0.021036,            0.031493,            0.004107,             0.97062,              0.9585,             0.98089,             0.85763,              0.0161,            0.017931,           0.0017355,            0.003301,            0.003301,            0.003301
                 205,            0.021142,             0.03237,           0.0040534,             0.97322,             0.96301,             0.98696,             0.85183,            0.016004,            0.017858,           0.0017324,            0.003268,            0.003268,            0.003268
                 206,            0.020863,            0.032375,           0.0039871,             0.97617,             0.96612,             0.98668,             0.86122,            0.015916,            0.017815,           0.0017201,            0.003235,            0.003235,            0.003235
                 207,            0.020815,            0.031438,           0.0037998,             0.97654,             0.96481,             0.98711,             0.86484,            0.015893,            0.017673,           0.0017157,            0.003202,            0.003202,            0.003202
                 208,            0.020914,            0.031761,           0.0041546,             0.97699,             0.96542,             0.98658,             0.86309,            0.015847,            0.017582,           0.0017239,            0.003169,            0.003169,            0.003169
                 209,            0.020619,            0.031818,           0.0041499,             0.97772,             0.96213,              0.9862,             0.86766,            0.015813,            0.017515,           0.0017419,            0.003136,            0.003136,            0.003136
                 210,            0.020877,             0.03185,           0.0040048,             0.97066,             0.96372,             0.98592,             0.87028,            0.015747,            0.017565,           0.0017344,            0.003103,            0.003103,            0.003103
                 211,            0.020477,            0.030734,           0.0037659,             0.97096,             0.96415,             0.98601,             0.87048,            0.015786,            0.017465,           0.0017256,             0.00307,             0.00307,             0.00307
                 212,            0.020229,            0.029603,           0.0037548,             0.97292,             0.96167,             0.98607,             0.86814,            0.015841,            0.017605,           0.0017339,            0.003037,            0.003037,            0.003037
                 213,            0.020397,            0.032464,           0.0039517,             0.97249,             0.96323,             0.98616,             0.86785,            0.015566,            0.017307,           0.0017264,            0.003004,            0.003004,            0.003004
                 214,             0.02037,            0.030956,           0.0037379,             0.97338,             0.96399,             0.98684,             0.86924,            0.015472,             0.01728,            0.001719,            0.002971,            0.002971,            0.002971
                 215,            0.020718,            0.030208,           0.0037725,             0.97281,             0.96331,             0.98579,             0.86823,            0.015628,            0.017318,           0.0017195,            0.002938,            0.002938,            0.002938
                 216,            0.020586,             0.03272,           0.0037738,               0.974,             0.96249,             0.98621,             0.86943,            0.015622,            0.017406,           0.0017187,            0.002905,            0.002905,            0.002905
                 217,            0.020429,            0.031033,           0.0037842,             0.97486,              0.9607,             0.98652,             0.87414,            0.015582,            0.017257,           0.0017134,            0.002872,            0.002872,            0.002872
                 218,            0.020066,            0.031405,           0.0036596,             0.97425,              0.9627,             0.98693,             0.87296,            0.015472,            0.017254,           0.0017103,            0.002839,            0.002839,            0.002839
                 219,            0.020125,            0.029999,           0.0037346,             0.97278,             0.96428,             0.98677,             0.87723,            0.015353,            0.017111,           0.0017046,            0.002806,            0.002806,            0.002806
                 220,            0.019694,            0.030953,           0.0035279,             0.97142,             0.96697,               0.987,             0.87762,            0.015397,            0.017178,           0.0016944,            0.002773,            0.002773,            0.002773
                 221,            0.020865,            0.030776,           0.0040272,             0.97196,              0.9663,             0.98754,             0.87834,            0.015528,            0.017341,            0.001702,             0.00274,             0.00274,             0.00274
                 222,            0.020125,            0.031192,           0.0038093,             0.97264,             0.96595,             0.98777,             0.87721,            0.015293,            0.017069,           0.0016979,            0.002707,            0.002707,            0.002707
                 223,            0.020173,            0.030906,           0.0037202,             0.97331,             0.96523,              0.9876,             0.88103,            0.015124,            0.016901,           0.0016792,            0.002674,            0.002674,            0.002674
                 224,            0.020142,            0.031895,           0.0038419,             0.97443,             0.96179,             0.98797,             0.88003,            0.015193,            0.016796,           0.0016735,            0.002641,            0.002641,            0.002641
                 225,             0.01991,            0.029941,           0.0036834,             0.96836,             0.96468,             0.98789,             0.88095,            0.015027,            0.016648,           0.0016701,            0.002608,            0.002608,            0.002608
                 226,            0.020015,            0.029783,           0.0036408,             0.97133,             0.96411,             0.98711,             0.88103,            0.015136,            0.016897,           0.0016654,            0.002575,            0.002575,            0.002575
                 227,            0.019566,            0.030438,            0.003614,             0.97377,             0.96122,             0.98721,             0.88311,            0.015049,            0.016781,           0.0016559,            0.002542,            0.002542,            0.002542
                 228,            0.019439,            0.030387,           0.0037141,             0.96984,             0.96534,             0.98748,             0.88136,            0.015014,            0.016795,           0.0016579,            0.002509,            0.002509,            0.002509
                 229,            0.019306,            0.029968,           0.0036383,             0.96931,             0.96217,             0.98287,             0.88369,            0.014924,            0.016577,           0.0016499,            0.002476,            0.002476,            0.002476
                 230,            0.019603,            0.028025,           0.0036869,             0.96982,             0.96469,             0.98751,              0.8811,            0.014951,            0.016629,           0.0016537,            0.002443,            0.002443,            0.002443
                 231,            0.019775,            0.029477,           0.0038273,             0.96856,             0.96516,             0.98719,             0.88118,            0.014966,            0.016664,           0.0016476,             0.00241,             0.00241,             0.00241
                 232,            0.019935,            0.029819,           0.0037298,             0.97022,             0.96466,             0.98722,             0.88539,             0.01483,            0.016538,           0.0016333,            0.002377,            0.002377,            0.002377
                 233,            0.019826,            0.030743,           0.0036591,             0.97209,             0.96527,             0.98741,             0.88753,            0.014696,            0.016316,           0.0016249,            0.002344,            0.002344,            0.002344
                 234,            0.019102,            0.029011,           0.0035492,             0.97198,             0.96595,             0.98798,             0.88057,            0.014926,            0.016688,           0.0016262,            0.002311,            0.002311,            0.002311
                 235,            0.019821,            0.030884,           0.0037188,             0.97332,             0.96599,             0.98819,             0.88208,            0.014897,            0.016547,           0.0016303,            0.002278,            0.002278,            0.002278
                 236,            0.018879,            0.028664,            0.003589,             0.97248,             0.96611,              0.9872,             0.88804,            0.014649,            0.016151,           0.0016299,            0.002245,            0.002245,            0.002245
                 237,            0.019573,             0.02945,           0.0036324,             0.97187,             0.96664,             0.98734,              0.8864,            0.014622,            0.016117,           0.0016282,            0.002212,            0.002212,            0.002212
                 238,            0.019521,             0.02962,             0.00368,             0.97326,             0.96582,             0.98713,             0.88721,            0.014628,            0.016214,           0.0016264,            0.002179,            0.002179,            0.002179
                 239,            0.019007,            0.028726,           0.0034849,             0.97047,             0.96997,             0.98701,             0.89129,            0.014567,            0.016265,           0.0016202,            0.002146,            0.002146,            0.002146
                 240,            0.018935,            0.027385,           0.0036478,             0.96831,             0.97161,             0.98781,             0.89103,            0.014616,            0.016286,           0.0016131,            0.002113,            0.002113,            0.002113
                 241,            0.019114,            0.028808,           0.0034583,             0.97492,             0.96624,             0.98742,             0.88349,            0.014631,            0.016167,           0.0016083,             0.00208,             0.00208,             0.00208
                 242,            0.019216,             0.02942,           0.0035533,             0.97424,             0.96719,             0.98742,             0.89097,            0.014552,            0.016071,           0.0016082,            0.002047,            0.002047,            0.002047
                 243,            0.018861,            0.029166,             0.00379,             0.97349,             0.96725,             0.98844,             0.89285,            0.014522,            0.016007,           0.0015996,            0.002014,            0.002014,            0.002014
                 244,            0.019276,            0.027713,            0.003518,             0.97467,             0.96643,             0.98749,             0.88857,            0.014525,            0.016031,           0.0015948,            0.001981,            0.001981,            0.001981
                 245,            0.019256,            0.029424,           0.0037234,             0.97602,             0.96752,             0.98775,             0.89338,            0.014382,            0.015924,           0.0015977,            0.001948,            0.001948,            0.001948
                 246,            0.019101,            0.029612,            0.003663,             0.97685,             0.96644,             0.98715,              0.8922,            0.014458,            0.015907,           0.0015923,            0.001915,            0.001915,            0.001915
                 247,            0.019393,            0.028995,           0.0035312,             0.97675,             0.96713,             0.98785,             0.89361,            0.014398,            0.015842,           0.0015921,            0.001882,            0.001882,            0.001882
                 248,            0.018951,            0.028339,           0.0034347,             0.97541,             0.96634,             0.98721,             0.89453,            0.014265,            0.015783,           0.0015919,            0.001849,            0.001849,            0.001849
                 249,            0.018635,            0.028705,           0.0034759,             0.97363,             0.96605,             0.98659,              0.8922,            0.014333,            0.015767,           0.0015901,            0.001816,            0.001816,            0.001816
                 250,            0.018878,            0.028423,            0.003499,             0.97141,             0.96913,             0.98836,             0.89552,            0.014399,            0.015931,            0.001589,            0.001783,            0.001783,            0.001783
                 251,            0.018898,            0.029367,            0.003406,             0.97297,             0.96954,             0.98786,             0.89365,            0.014407,            0.015894,           0.0015833,             0.00175,             0.00175,             0.00175
                 252,              0.0188,            0.027516,           0.0035464,             0.97265,             0.97104,             0.98787,             0.89427,            0.014209,            0.015608,           0.0015681,            0.001717,            0.001717,            0.001717
                 253,            0.018882,            0.027623,            0.003508,              0.9717,             0.97291,             0.98845,             0.89576,            0.014276,            0.015601,           0.0015641,            0.001684,            0.001684,            0.001684
                 254,            0.018487,            0.028922,           0.0033308,             0.97454,             0.96957,             0.98811,             0.89828,            0.014165,            0.015441,           0.0015645,            0.001651,            0.001651,            0.001651
                 255,            0.018903,            0.028776,           0.0034209,             0.97518,             0.96836,             0.98805,             0.90267,            0.014079,            0.015551,           0.0015668,            0.001618,            0.001618,            0.001618
                 256,            0.018301,             0.02732,           0.0034337,             0.97374,             0.96897,             0.98821,             0.90095,            0.014064,            0.015396,           0.0015631,            0.001585,            0.001585,            0.001585
                 257,            0.018964,            0.029084,           0.0036009,             0.97185,             0.96835,             0.98754,             0.90138,            0.014002,            0.015383,           0.0015593,            0.001552,            0.001552,            0.001552
                 258,            0.018374,            0.028308,           0.0033763,             0.97549,             0.96974,             0.98856,             0.90181,            0.013978,            0.015334,           0.0015563,            0.001519,            0.001519,            0.001519
                 259,            0.017863,            0.027312,           0.0034834,             0.97577,             0.96922,             0.98846,             0.90178,            0.013966,            0.015267,           0.0015502,            0.001486,            0.001486,            0.001486
                 260,            0.018038,            0.026495,           0.0032425,             0.97538,              0.9692,             0.98841,             0.90307,            0.014031,            0.015284,           0.0015459,            0.001453,            0.001453,            0.001453
                 261,            0.017884,            0.026632,           0.0031296,             0.97435,             0.97071,             0.98869,             0.89935,            0.014046,            0.015347,           0.0015378,             0.00142,             0.00142,             0.00142
                 262,            0.018182,            0.026503,           0.0031582,             0.97304,              0.9707,             0.98816,             0.90491,             0.01387,            0.015195,           0.0015334,            0.001387,            0.001387,            0.001387
                 263,            0.018404,            0.027468,           0.0033175,             0.97303,              0.9707,             0.98836,             0.90472,            0.013925,            0.015249,            0.001532,            0.001354,            0.001354,            0.001354
                 264,             0.01796,            0.026887,           0.0032853,             0.97317,             0.96967,             0.98806,             0.90485,            0.013952,            0.015197,           0.0015304,            0.001321,            0.001321,            0.001321
                 265,             0.01814,             0.02711,           0.0032734,             0.97456,             0.96649,             0.98829,             0.90378,            0.013902,            0.015115,           0.0015322,            0.001288,            0.001288,            0.001288
                 266,            0.017636,            0.027639,           0.0031427,             0.97122,             0.96728,             0.98812,             0.90539,            0.013793,            0.014935,           0.0015277,            0.001255,            0.001255,            0.001255
                 267,            0.017632,            0.026207,           0.0031368,             0.97113,             0.96785,             0.98777,             0.90174,            0.013794,            0.014928,           0.0015224,            0.001222,            0.001222,            0.001222
                 268,            0.017785,            0.027882,           0.0031769,             0.97402,             0.96606,             0.98823,             0.90786,            0.013679,            0.014845,           0.0015165,            0.001189,            0.001189,            0.001189
                 269,            0.017518,            0.026126,           0.0033554,             0.97569,             0.96441,             0.98815,             0.90498,             0.01365,             0.01479,           0.0015154,            0.001156,            0.001156,            0.001156
                 270,            0.018085,            0.027856,           0.0032717,             0.97489,             0.96559,             0.98789,             0.90644,            0.013593,            0.014682,           0.0015141,            0.001123,            0.001123,            0.001123
                 271,            0.017838,            0.027311,            0.003159,             0.97735,             0.96407,             0.98848,             0.90734,            0.013614,            0.014675,           0.0015148,             0.00109,             0.00109,             0.00109
                 272,            0.017615,            0.026455,           0.0031257,             0.97591,             0.96538,             0.98822,             0.90761,            0.013609,            0.014694,           0.0015145,            0.001057,            0.001057,            0.001057
                 273,            0.017845,            0.025314,           0.0030707,             0.97551,             0.96676,             0.98878,             0.90643,            0.013565,            0.014688,           0.0015108,            0.001024,            0.001024,            0.001024
                 274,            0.017466,            0.025846,           0.0033442,             0.97395,             0.96798,             0.98824,             0.90766,            0.013577,            0.014754,           0.0015101,            0.000991,            0.000991,            0.000991
                 275,            0.017824,            0.026456,           0.0032032,             0.97497,             0.96773,             0.98828,             0.90787,            0.013536,            0.014584,           0.0015062,            0.000958,            0.000958,            0.000958
                 276,            0.017706,            0.026459,           0.0032724,             0.97484,             0.96777,             0.98826,             0.91158,            0.013443,            0.014473,           0.0015028,            0.000925,            0.000925,            0.000925
                 277,            0.017203,            0.026078,            0.003198,              0.9739,             0.96905,             0.98824,             0.91186,            0.013395,            0.014417,           0.0015007,            0.000892,            0.000892,            0.000892
                 278,            0.017813,            0.027372,           0.0031618,             0.97351,             0.96859,             0.98825,             0.91075,            0.013385,            0.014485,           0.0014976,            0.000859,            0.000859,            0.000859
                 279,            0.017223,            0.025872,            0.002933,             0.97452,             0.96711,               0.988,             0.90973,            0.013384,            0.014389,           0.0014947,            0.000826,            0.000826,            0.000826
                 280,            0.016891,            0.026054,           0.0029588,              0.9767,             0.96683,             0.98835,             0.91157,            0.013299,             0.01434,           0.0014944,            0.000793,            0.000793,            0.000793
                 281,            0.017484,            0.027569,           0.0031831,             0.97451,             0.97218,             0.98887,             0.91045,            0.013315,            0.014328,           0.0014941,             0.00076,             0.00076,             0.00076
                 282,            0.017893,            0.027313,           0.0031498,             0.97527,             0.97076,             0.98903,             0.90858,            0.013287,             0.01429,            0.001495,            0.000727,            0.000727,            0.000727
                 283,            0.017601,            0.026198,           0.0032528,             0.97431,             0.97158,             0.98872,             0.90754,            0.013301,            0.014336,           0.0014923,            0.000694,            0.000694,            0.000694
                 284,            0.016864,            0.025536,           0.0031495,             0.97063,             0.96614,             0.98535,             0.90916,            0.013259,            0.014256,           0.0014922,            0.000661,            0.000661,            0.000661
                 285,            0.016873,            0.026244,           0.0030158,             0.97402,             0.97188,             0.98859,             0.91245,            0.013173,            0.014175,           0.0014887,            0.000628,            0.000628,            0.000628
                 286,            0.017396,            0.025806,           0.0030852,             0.97527,             0.96979,              0.9882,             0.91243,             0.01321,            0.014209,           0.0014843,            0.000595,            0.000595,            0.000595
                 287,            0.017245,            0.026274,            0.003161,              0.9744,             0.96538,             0.98552,              0.9119,            0.013194,            0.014108,           0.0014805,            0.000562,            0.000562,            0.000562
                 288,            0.016854,             0.02508,           0.0031749,             0.97615,             0.97248,              0.9887,               0.915,            0.013121,            0.014075,           0.0014778,            0.000529,            0.000529,            0.000529
                 289,            0.017096,            0.026052,           0.0028604,             0.97313,             0.96732,             0.98595,             0.91526,             0.01308,            0.014055,           0.0014768,            0.000496,            0.000496,            0.000496
                 290,            0.017182,            0.026692,           0.0031952,             0.97279,             0.96738,             0.98651,             0.91485,            0.013055,            0.014027,           0.0014752,            0.000463,            0.000463,            0.000463
                 291,            0.016767,            0.025607,           0.0030317,             0.97593,             0.97305,             0.98909,             0.91656,            0.013025,            0.013948,           0.0014729,             0.00043,             0.00043,             0.00043
                 292,             0.01671,            0.025053,            0.002937,              0.9761,              0.9728,             0.98903,             0.91764,            0.013029,            0.013971,           0.0014715,            0.000397,            0.000397,            0.000397
                 293,            0.016974,            0.025644,           0.0032373,             0.97661,             0.97224,             0.98877,              0.9151,            0.013017,            0.013914,            0.001469,            0.000364,            0.000364,            0.000364
                 294,            0.017038,             0.02591,           0.0031117,             0.97575,             0.97172,             0.98879,             0.91416,            0.013125,            0.014032,           0.0014673,            0.000331,            0.000331,            0.000331
                 295,            0.017325,            0.025775,            0.003034,             0.97573,             0.97123,             0.98873,             0.91593,            0.013012,            0.013911,           0.0014662,            0.000298,            0.000298,            0.000298
                 296,            0.016239,            0.025067,           0.0027183,             0.97539,             0.97167,             0.98894,             0.91572,            0.013036,            0.013921,            0.001464,            0.000265,            0.000265,            0.000265
                 297,            0.017495,            0.025406,           0.0028956,             0.97471,             0.97153,              0.9888,             0.91955,            0.012965,            0.013842,           0.0014614,            0.000232,            0.000232,            0.000232
                 298,            0.017223,            0.026788,           0.0033091,             0.97495,             0.97129,             0.98881,             0.91836,            0.012944,            0.013839,           0.0014604,            0.000199,            0.000199,            0.000199
                 299,            0.015942,            0.024576,           0.0028465,             0.97576,             0.97086,             0.98872,             0.92021,            0.012893,            0.013792,           0.0014583,            0.000166,            0.000166,            0.000166
